iteration design nrow ncol nstep y 
14 UniPro 40 4 21 -2.31795509243178
14 UniPro 40 4 22 -2.46690829635969
14 UniPro 40 4 23 -2.51522567514195
14 UniPro 40 4 24 -2.51522567514195
14 UniPro 40 4 25 -2.51522567514195
14 UniPro 40 4 26 -2.51522567514195
14 UniPro 40 4 27 -2.51522567514195
14 UniPro 40 4 28 -2.51522567514195
14 UniPro 40 4 29 -2.51522567514195
14 UniPro 40 4 30 -2.81756301059365
12 UniPro 40 4 1 -1.89623956929214
12 UniPro 40 4 2 -1.89623956929214
12 UniPro 40 4 3 -1.89623956929214
12 UniPro 40 4 4 -1.89623956929214
12 UniPro 40 4 5 -1.89623956929214
12 UniPro 40 4 6 -1.89623956929214
12 UniPro 40 4 7 -1.89623956929214
12 UniPro 40 4 8 -1.89623956929214
12 UniPro 40 4 9 -1.89623956929214
12 UniPro 40 4 10 -1.89623956929214
12 UniPro 40 4 11 -1.89623956929214
12 UniPro 40 4 12 -1.89623956929214
12 UniPro 40 4 13 -1.89623956929214
12 UniPro 40 4 14 -1.89623956929214
12 UniPro 40 4 15 -1.89623956929214
12 UniPro 40 4 16 -1.89623956929214
12 UniPro 40 4 17 -1.89623956929214
12 UniPro 40 4 18 -1.89623956929214
12 UniPro 40 4 19 -1.89623956929214
12 UniPro 40 4 20 -1.89623956929214
12 UniPro 40 4 21 -1.89623956929214
12 UniPro 40 4 22 -1.89623956929214
12 UniPro 40 4 23 -1.89623956929214
12 UniPro 40 4 24 -1.89623956929214
12 UniPro 40 4 25 -1.89623956929214
12 UniPro 40 4 26 -1.89623956929214
12 UniPro 40 4 27 -1.95908442363775
12 UniPro 40 4 28 -1.95908442363775
12 UniPro 40 4 29 -1.95908442363775
12 UniPro 40 4 30 -1.95908442363775
18 UniPro 40 4 1 -1.98089245670938
18 UniPro 40 4 2 -1.98089245670938
18 UniPro 40 4 3 -1.98089245670938
18 UniPro 40 4 4 -1.98089245670938
18 UniPro 40 4 5 -1.98089245670938
18 UniPro 40 4 6 -1.98089245670938
18 UniPro 40 4 7 -1.98089245670938
18 UniPro 40 4 8 -2.23933847013034
18 UniPro 40 4 9 -2.23933847013034
18 UniPro 40 4 10 -2.23933847013034
18 UniPro 40 4 11 -2.23933847013034
18 UniPro 40 4 12 -2.23933847013034
18 UniPro 40 4 13 -2.23933847013034
18 UniPro 40 4 14 -2.23933847013034
18 UniPro 40 4 15 -2.23933847013034
18 UniPro 40 4 16 -2.23933847013034
18 UniPro 40 4 17 -2.23933847013034
18 UniPro 40 4 18 -2.23933847013034
18 UniPro 40 4 19 -2.23933847013034
18 UniPro 40 4 20 -2.23933847013034
18 UniPro 40 4 21 -2.23933847013034
18 UniPro 40 4 22 -2.23933847013034
18 UniPro 40 4 23 -2.52276248439608
18 UniPro 40 4 24 -2.52276248439608
18 UniPro 40 4 25 -2.52276248439608
18 UniPro 40 4 26 -2.52276248439608
18 UniPro 40 4 27 -2.52276248439608
18 UniPro 40 4 28 -2.52276248439608
18 UniPro 40 4 29 -2.52276248439608
18 UniPro 40 4 30 -2.52276248439608
13 UniPro 40 4 1 -2.66950497679097
13 UniPro 40 4 2 -2.66950497679097
13 UniPro 40 4 3 -2.66950497679097
13 UniPro 40 4 4 -2.66950497679097
13 UniPro 40 4 5 -2.66950497679097
13 UniPro 40 4 6 -2.66950497679097
13 UniPro 40 4 7 -2.66950497679097
13 UniPro 40 4 8 -2.66950497679097
13 UniPro 40 4 9 -2.66950497679097
13 UniPro 40 4 10 -2.66950497679097
13 UniPro 40 4 11 -2.66950497679097
13 UniPro 40 4 12 -2.66950497679097
13 UniPro 40 4 13 -2.66950497679097
13 UniPro 40 4 14 -2.66950497679097
13 UniPro 40 4 15 -2.66950497679097
13 UniPro 40 4 16 -2.79703216198377
13 UniPro 40 4 17 -2.79703216198377
13 UniPro 40 4 18 -2.79703216198377
13 UniPro 40 4 19 -2.79703216198377
13 UniPro 40 4 20 -2.79703216198377
13 UniPro 40 4 21 -2.79703216198377
13 UniPro 40 4 22 -2.79703216198377
13 UniPro 40 4 23 -2.79703216198377
13 UniPro 40 4 24 -2.79703216198377
13 UniPro 40 4 25 -2.79703216198377
13 UniPro 40 4 26 -2.79703216198377
13 UniPro 40 4 27 -2.79703216198377
13 UniPro 40 4 28 -2.79703216198377
13 UniPro 40 4 29 -2.8131634317556
13 UniPro 40 4 30 -2.8131634317556
15 UniPro 40 4 1 -1.55241664982636
15 UniPro 40 4 2 -1.55241664982636
15 UniPro 40 4 3 -1.55241664982636
15 UniPro 40 4 4 -1.67152459462426
15 UniPro 40 4 5 -2.0720254316727
15 UniPro 40 4 6 -2.0720254316727
15 UniPro 40 4 7 -2.0720254316727
15 UniPro 40 4 8 -2.3241295661401
15 UniPro 40 4 9 -2.95290284629684
15 UniPro 40 4 10 -2.95290284629684
15 UniPro 40 4 11 -2.95290284629684
15 UniPro 40 4 12 -2.95290284629684
15 UniPro 40 4 13 -2.95290284629684
15 UniPro 40 4 14 -2.95290284629684
15 UniPro 40 4 15 -2.95290284629684
15 UniPro 40 4 16 -2.95290284629684
15 UniPro 40 4 17 -2.95290284629684
15 UniPro 40 4 18 -2.95290284629684
15 UniPro 40 4 19 -2.95290284629684
15 UniPro 40 4 20 -2.95290284629684
15 UniPro 40 4 21 -2.95290284629684
15 UniPro 40 4 22 -2.95290284629684
15 UniPro 40 4 23 -2.95290284629684
15 UniPro 40 4 24 -2.95290284629684
15 UniPro 40 4 25 -3.37451611575021
15 UniPro 40 4 26 -3.37451611575021
15 UniPro 40 4 27 -3.37451611575021
15 UniPro 40 4 28 -3.37451611575021
15 UniPro 40 4 29 -3.37451611575021
15 UniPro 40 4 30 -3.37451611575021
19 UniPro 40 4 1 -1.3497311114487
19 UniPro 40 4 2 -1.3497311114487
19 UniPro 40 4 3 -1.3497311114487
19 UniPro 40 4 4 -2.09383681164552
19 UniPro 40 4 5 -2.09383681164552
19 UniPro 40 4 6 -2.09383681164552
19 UniPro 40 4 7 -2.09383681164552
19 UniPro 40 4 8 -2.09383681164552
19 UniPro 40 4 9 -2.09383681164552
19 UniPro 40 4 10 -2.09383681164552
19 UniPro 40 4 11 -2.09383681164552
19 UniPro 40 4 12 -2.36151149288701
19 UniPro 40 4 13 -2.36151149288701
19 UniPro 40 4 14 -2.36151149288701
19 UniPro 40 4 15 -2.36151149288701
19 UniPro 40 4 16 -2.72639020235072
19 UniPro 40 4 17 -2.72639020235072
19 UniPro 40 4 18 -2.72639020235072
19 UniPro 40 4 19 -2.72639020235072
19 UniPro 40 4 20 -2.72639020235072
19 UniPro 40 4 21 -2.72639020235072
19 UniPro 40 4 22 -2.72639020235072
19 UniPro 40 4 23 -3.01759888069586
19 UniPro 40 4 24 -3.01759888069586
19 UniPro 40 4 25 -3.01759888069586
19 UniPro 40 4 26 -3.01759888069586
19 UniPro 40 4 27 -3.16187252632951
19 UniPro 40 4 28 -3.16187252632951
19 UniPro 40 4 29 -3.16187252632951
19 UniPro 40 4 30 -3.16187252632951
16 UniPro 40 4 1 -1.97777850125461
16 UniPro 40 4 2 -1.97777850125461
16 UniPro 40 4 3 -1.97777850125461
16 UniPro 40 4 4 -1.97777850125461
16 UniPro 40 4 5 -1.97777850125461
16 UniPro 40 4 6 -1.97777850125461
16 UniPro 40 4 7 -1.97777850125461
16 UniPro 40 4 8 -1.97777850125461
16 UniPro 40 4 9 -1.97777850125461
16 UniPro 40 4 10 -1.97777850125461
16 UniPro 40 4 11 -1.97777850125461
16 UniPro 40 4 12 -1.97777850125461
16 UniPro 40 4 13 -1.97777850125461
16 UniPro 40 4 14 -1.97777850125461
16 UniPro 40 4 15 -1.97777850125461
16 UniPro 40 4 16 -2.22143765439793
16 UniPro 40 4 17 -2.22143765439793
16 UniPro 40 4 18 -2.22143765439793
16 UniPro 40 4 19 -2.22143765439793
16 UniPro 40 4 20 -2.22143765439793
16 UniPro 40 4 21 -2.22143765439793
16 UniPro 40 4 22 -2.65453331375867
16 UniPro 40 4 23 -2.65453331375867
16 UniPro 40 4 24 -2.65453331375867
16 UniPro 40 4 25 -2.65453331375867
16 UniPro 40 4 26 -2.65453331375867
16 UniPro 40 4 27 -2.65453331375867
16 UniPro 40 4 28 -2.65453331375867
16 UniPro 40 4 29 -2.65453331375867
16 UniPro 40 4 30 -2.65453331375867
17 UniPro 40 4 1 -1.60152499637759
17 UniPro 40 4 2 -1.60152499637759
17 UniPro 40 4 3 -1.60152499637759
17 UniPro 40 4 4 -2.31452798424035
17 UniPro 40 4 5 -2.31452798424035
17 UniPro 40 4 6 -2.31452798424035
17 UniPro 40 4 7 -2.34107992238557
17 UniPro 40 4 8 -2.34107992238557
17 UniPro 40 4 9 -2.34107992238557
17 UniPro 40 4 10 -2.39334723114668
17 UniPro 40 4 11 -2.39334723114668
17 UniPro 40 4 12 -2.39334723114668
17 UniPro 40 4 13 -2.47960435387795
17 UniPro 40 4 14 -2.47960435387795
17 UniPro 40 4 15 -2.47960435387795
17 UniPro 40 4 16 -2.47960435387795
17 UniPro 40 4 17 -2.47960435387795
17 UniPro 40 4 18 -2.69477427621854
17 UniPro 40 4 19 -2.69477427621854
17 UniPro 40 4 20 -2.69477427621854
17 UniPro 40 4 21 -2.88548757232199
17 UniPro 40 4 22 -2.88548757232199
17 UniPro 40 4 23 -2.88548757232199
17 UniPro 40 4 24 -2.88548757232199
17 UniPro 40 4 25 -3.13117657665044
17 UniPro 40 4 26 -3.13117657665044
17 UniPro 40 4 27 -3.13117657665044
17 UniPro 40 4 28 -3.13117657665044
17 UniPro 40 4 29 -3.13117657665044
17 UniPro 40 4 30 -3.13117657665044
21 UniPro 40 4 1 -1.49631403783259
21 UniPro 40 4 2 -1.49631403783259
21 UniPro 40 4 3 -1.49631403783259
21 UniPro 40 4 4 -1.49631403783259
21 UniPro 40 4 5 -1.49631403783259
21 UniPro 40 4 6 -1.49631403783259
21 UniPro 40 4 7 -1.79547936273785
21 UniPro 40 4 8 -1.79547936273785
21 UniPro 40 4 9 -1.79547936273785
21 UniPro 40 4 10 -1.79547936273785
21 UniPro 40 4 11 -1.79547936273785
21 UniPro 40 4 12 -1.79547936273785
21 UniPro 40 4 13 -1.79547936273785
21 UniPro 40 4 14 -1.79547936273785
21 UniPro 40 4 15 -1.79547936273785
21 UniPro 40 4 16 -1.79547936273785
21 UniPro 40 4 17 -1.79547936273785
21 UniPro 40 4 18 -1.79547936273785
21 UniPro 40 4 19 -1.79547936273785
21 UniPro 40 4 20 -1.79547936273785
21 UniPro 40 4 21 -1.79547936273785
21 UniPro 40 4 22 -1.81864662265298
21 UniPro 40 4 23 -1.81864662265298
21 UniPro 40 4 24 -1.81864662265298
21 UniPro 40 4 25 -1.81864662265298
21 UniPro 40 4 26 -1.81864662265298
21 UniPro 40 4 27 -1.81864662265298
21 UniPro 40 4 28 -1.81864662265298
21 UniPro 40 4 29 -1.81864662265298
21 UniPro 40 4 30 -1.81864662265298
23 UniPro 40 4 1 -1.84372936227277
23 UniPro 40 4 2 -1.84372936227277
